A_0,A_1,A_2,R_0,R_1,R_2,R_3,R_4,R_5,R_6,R_7,Country,Fitness,Prediction,Prediction Error,Accuracy,Numerosity,Avg Action Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Experience,Match Count
0.0,0.0,1.0,#,#,#,#,1.0,#,#,#,1.0,0.006055363411336043,496.880984459051,434.3778581008438,6.466385657473292e-10,2,15.535400288271727,4927,4091,0.36363636363636365,0.01909835745797586,22,56
#,1.0,0.0,#,#,1.0,#,#,#,1.0,#,1.0,0.1260493763777252,1000.0,0.0,1.0,1,29.408556536917995,4933,4101,0.36363636363636365,0.0008048044470025632,37,56
0.0,1.0,#,1.0,#,#,1.0,#,#,#,#,0.0,0.00276526271764908,336.6691260334081,398.7700464222208,9.917160812795174e-10,1,13.277525058945026,4998,4123,0.36363636363636365,0.00036335721541492545,19,48
1.0,1.0,1.0,0.0,1.0,#,1.0,1.0,0.0,#,1.0,1.0,0.024911990509066465,0.0,0.0,1.0,1,24.666666666666668,4143,4143,0.8181818181818182,0.0006750362943227845,0,1
1.0,1.0,#,0.0,0.0,0.0,#,#,#,1.0,#,0.0,0.023764950810668168,200.00000000000003,256.66666666666663,8.977442821644243e-09,1,8.8,4825,4144,0.5454545454545454,0.00024082375905569613,5,16
#,#,#,1.0,0.0,1.0,0.0,0.0,0.0,#,#,1.0,0.07198650453567627,507.2,381.8666666666667,1.2315193749143088e-09,1,16.224,4969,4146,0.5454545454545454,0.0004439914394226834,8,17
#,0.0,#,#,0.0,1.0,#,0.0,0.0,#,#,1.0,0.029900071223211498,250.00000000000003,270.8333333333333,6.862611684033906e-09,1,15.5,4993,4146,0.45454545454545453,0.0004241782119731011,4,26
1.0,0.0,#,0.0,0.0,1.0,0.0,#,1.0,#,0.0,1.0,0.025482534272314356,1000.0,0.0,1.0,1,28.0,4637,4148,0.7272727272727273,0.0007662574151772149,1,1
0.0,#,0.0,#,#,0.0,1.0,#,#,#,#,1.0,0.004984876223642585,544.50896306176,428.3305704379733,6.935929051555367e-10,1,21.3791573270528,4987,4155,0.36363636363636365,0.000585069208289089,18,48
0.0,#,0.0,1.0,#,#,1.0,#,#,1.0,#,0.0,0.01810989234636275,241.92,258.304,8.696496815354037e-09,3,13.70528,4998,4160,0.45454545454545453,0.0011251899029014263,9,24
0.0,0.0,0.0,1.0,#,0.0,#,#,#,#,1.0,0.0,0.05321859482691534,0.0,0.0,1.0,1,20.75,4664,4160,0.5454545454545454,0.0005678514773188289,4,13
0.0,1.0,1.0,#,#,#,1.0,#,#,1.0,#,0.0,0.06454306826775816,0.0,0.0,1.0,1,19.8,4920,4161,0.45454545454545453,0.0005418534578753162,5,29
0.0,#,0.0,1.0,#,0.0,1.0,#,#,#,#,1.0,0.011759646798524745,868.9280000000001,244.6677333333333,1.1405557206444103e-08,1,16.474432,4953,4167,0.45454545454545453,0.00045084484574402835,10,21
0.0,0.0,0.0,1.0,#,1.0,#,#,#,0.0,#,0.0,0.10380051479252206,0.0,0.0,1.0,1,15.76,4957,4168,0.5454545454545454,0.00043129345939974667,6,16
1.0,0.0,1.0,#,0.0,#,1.0,1.0,0.0,0.0,0.0,1.0,0.07572407931079264,0.0,0.0,1.0,1,9.0,4558,4172,0.8181818181818182,0.0002462970263069619,1,1
#,1.0,#,1.0,1.0,1.0,#,1.0,#,1.0,#,1.0,0.05641530593786522,918.08,131.07199999999997,2.5849394142282147e-07,1,27.06208,4599,4181,0.5454545454545454,0.0007405899810756788,9,17
1.0,0.0,#,#,1.0,#,#,#,0.0,1.0,#,1.0,0.026750461360038162,594.24,382.5493333333333,1.2205701724042577e-09,2,17.4176,4910,4194,0.45454545454545453,0.0009533117967564756,9,22
1.0,0.0,1.0,#,#,#,#,#,0.0,1.0,#,1.0,0.17123592731192275,0.0,0.0,1.0,1,11.5,4857,4194,0.45454545454545453,0.0003147128669477847,4,19
#,1.0,0.0,0.0,#,1.0,#,#,#,0.0,#,1.0,0.004821575028497607,862.4939376640001,269.5852545365333,7.022946016595626e-09,1,16.670331006976,4735,4195,0.45454545454545453,0.0004562058838412145,16,23
#,#,0.0,1.0,#,0.0,0.0,1.0,#,#,#,0.0,0.02191708951571174,754.0352,316.12928,3.1672065652304825e-09,1,15.8100224,4999,4196,0.45454545454545453,0.0004326623892184952,11,27
1.0,1.0,0.0,#,0.0,#,1.0,#,#,1.0,#,0.0,0.06999916435423412,0.0,0.0,1.0,1,13.5,4430,4197,0.5454545454545454,0.0003694455394604429,2,12
0.0,0.0,1.0,1.0,#,#,1.0,#,0.0,#,#,1.0,0.08703187896082307,1000.0,0.0,1.0,1,12.666666666666666,4667,4205,0.5454545454545454,0.00034664025924683526,3,10
#,0.0,1.0,#,#,0.0,#,1.0,#,#,0.0,0.0,0.014382956239733048,675.9949312,394.6221841066667,1.044942805928556e-09,1,19.671182438400002,4941,4205,0.45454545454545453,0.0005383281931688503,14,27
0.0,#,0.0,0.0,#,#,1.0,#,#,0.0,#,1.0,0.0061665590571904445,466.24,404.3946666666667,9.246404820618765e-10,1,25.3968,4880,4206,0.45454545454545453,0.000695017368634739,9,26
0.0,0.0,0.0,#,#,0.0,#,#,#,1.0,1.0,1.0,0.08177145022961943,1000.0,0.0,1.0,1,10.5,4209,4209,0.5454545454545454,0.0002873465306914556,2,10
1.0,1.0,1.0,#,#,#,0.0,#,#,#,0.0,0.0,0.20931717265683258,1000.0,0.0,1.0,1,15.400887295999999,4921,4212,0.45454545454545453,0.00042146586038816305,13,21
#,#,#,#,0.0,1.0,#,1.0,1.0,1.0,#,1.0,0.00329795950893807,830.491136,282.0516522666667,5.6021761348340465e-09,1,22.094449152,4906,4212,0.45454545454545453,0.0006046441248919973,13,18
#,#,0.0,0.0,#,#,0.0,#,#,#,1.0,1.0,0.0014112692349610946,579.5459090520474,428.8564060746329,6.893511289309718e-10,1,19.767361916998777,4951,4213,0.36363636363636365,0.026067094738557627,21,51
1.0,0.0,0.0,#,0.0,1.0,#,0.0,1.0,0.0,#,1.0,0.017570102475236847,186.496,0.0,1.0,1,18.810048000000002,4213,4213,0.7272727272727273,0.0005147620985656908,0,1
1.0,#,1.0,#,1.0,#,#,1.0,0.0,1.0,#,1.0,0.12157382332531322,500.0,250.0,1.0240000000000001e-08,1,8.5,4218,4218,0.5454545454545454,0.00023261385817879737,2,9
1.0,0.0,1.0,#,1.0,0.0,#,#,0.0,#,#,1.0,0.13365232059524249,0.0,0.0,1.0,1,13.0,4343,4218,0.5454545454545454,0.0003557623713322783,1,13
0.0,0.0,0.0,1.0,#,#,#,#,#,0.0,#,1.0,0.2542721421853474,1000.0,0.0,1.0,2,17.877049254117374,4923,4228,0.45454545454545453,0.000978458682318267,19,29
0.0,0.0,0.0,0.0,0.0,#,#,#,#,#,#,1.0,0.108478980271453,0.0,0.0,1.0,1,21.52,4993,4233,0.45454545454545453,0.0005889235562362023,6,27
0.0,#,0.0,0.0,#,#,#,#,1.0,#,#,1.0,0.003674924648133267,399.84542515199996,412.6281913685333,8.359985391468621e-10,1,17.93084823552,4983,4233,0.36363636363636365,0.0004907016221744457,16,46
0.0,1.0,0.0,#,1.0,1.0,#,#,0.0,0.0,#,0.0,0.0812250468415408,0.0,0.0,1.0,1,8.0,4433,4236,0.6363636363636364,0.0002189306900506328,1,6
0.0,1.0,0.0,0.0,1.0,1.0,#,#,#,0.0,#,0.0,0.13122503327922436,0.0,0.0,1.0,1,8.0,4902,4236,0.6363636363636364,0.0002189306900506328,1,5
#,0.0,1.0,#,#,#,1.0,#,1.0,1.0,#,0.0,0.020331787883972205,209.92,291.4986666666666,4.751351245048712e-09,1,16.64512,4989,4238,0.45454545454545453,0.00045551595094694866,9,26
#,0.0,1.0,#,1.0,#,1.0,#,1.0,#,#,1.0,0.37671418069329715,1000.0,0.0,1.0,2,16.649448682291197,4804,4238,0.45454545454545453,0.0009112688222441528,17,28
1.0,#,#,0.0,0.0,#,#,#,#,0.0,1.0,1.0,0.03909734242431763,563.4958950399999,377.6907400533333,1.3011228796040267e-09,1,17.973111869439997,4914,4244,0.45454545454545453,0.0004918582229917147,15,28
#,1.0,0.0,#,#,1.0,0.0,#,1.0,#,#,1.0,0.05991092410881662,936.58212352,154.19379985066664,1.147269491361593e-07,1,15.1340268544,4783,4246,0.45454545454545453,0.000414162867809825,15,26
0.0,#,0.0,#,0.0,#,0.0,#,#,1.0,#,1.0,0.20090910130735135,897.6,158.72,9.92754183678168e-08,1,9.6224,4436,4246,0.45454545454545453,0.0002633298339929012,8,20
#,0.0,1.0,#,1.0,#,0.0,0.0,#,1.0,1.0,1.0,0.1321422066226085,1000.0,0.0,1.0,1,16.666666666666668,4689,4252,0.6363636363636364,0.00045610560427215174,3,5
#,#,1.0,0.0,#,#,0.0,0.0,#,1.0,#,1.0,0.16445593310909512,769.6,255.99999999999997,9.094947017729287e-09,3,14.362816,4925,4256,0.45454545454545453,0.0011791729567313513,10,25
#,0.0,1.0,#,#,#,0.0,#,#,#,0.0,0.0,0.010047466348147571,594.8199034807228,418.34434179671837,7.804237956472574e-10,1,19.347333905492672,4900,4266,0.36363636363636365,0.0005294656453211894,24,49
#,0.0,1.0,1.0,#,#,0.0,#,#,0.0,0.0,1.0,0.03116640977916939,373.76,393.89866666666666,1.0545749384903185e-09,1,16.91776,4816,4267,0.5454545454545454,0.0004629771088638743,9,16
1.0,1.0,0.0,#,0.0,#,#,#,#,0.0,0.0,1.0,0.007676055620838751,0.0,0.0,1.0,1,21.5722961846272,4268,4268,0.5454545454545454,0.0005903547112096333,0,6
0.0,1.0,#,#,1.0,1.0,#,#,0.0,#,#,1.0,0.05822180317241102,957.05032704,122.04865399466667,3.6926234983714104e-07,1,21.9419029504,4942,4269,0.45454545454545453,0.000600469494244386,15,19
0.0,1.0,1.0,1.0,#,#,#,0.0,#,#,#,1.0,0.001903746576557572,804.964864,319.0467242666667,3.0250220882308815e-09,1,26.99401984,4815,4275,0.45454545454545453,0.0007387274238514591,13,26
#,1.0,0.0,0.0,#,1.0,#,#,#,#,#,0.0,0.006902529465060182,291.072,348.9621333333333,1.9324509697186087e-09,1,16.481664000000002,4968,4284,0.36363636363636365,0.0004510427590878342,10,42
#,#,0.0,0.0,#,#,1.0,#,#,0.0,#,0.0,0.019231006921320758,870.8194083792825,159.50295810358708,9.686263764635413e-08,1,14.639990338029593,4986,4290,0.36363636363636365,0.000400642898379927,28,49
#,1.0,0.0,0.0,#,1.0,1.0,1.0,#,#,1.0,1.0,0.045882364837956366,1000.0,0.0,1.0,1,26.666666666666668,4801,4290,0.6363636363636364,0.0007297689668354428,3,3
#,0.0,1.0,#,#,0.0,#,1.0,#,1.0,0.0,0.0,0.14028123065211612,400.0,270.0,6.9691719376256324e-09,1,21.2,4941,4292,0.5454545454545454,0.000580166328634177,5,9
1.0,1.0,0.0,0.0,#,#,#,#,#,1.0,#,0.0,0.11286355095964673,0.0,0.0,1.0,1,11.5,4730,4298,0.45454545454545453,0.0003147128669477847,4,21
0.0,0.0,#,0.0,0.0,#,#,#,1.0,1.0,#,0.0,0.14259429526910314,1000.0,0.0,1.0,1,18.488,4887,4302,0.5454545454545454,0.0005059488247070124,7,10
0.0,0.0,0.0,#,#,#,#,1.0,1.0,#,#,0.0,0.06361406643474826,472.064,366.592,1.5103760262505865e-09,2,17.386176,4775,4302,0.45454545454545453,0.0009515918772554378,10,20
0.0,#,1.0,0.0,#,#,#,#,0.0,#,1.0,0.0,0.004037794833445783,882.0352,227.19146666666666,1.6521136673728262e-08,1,16.825190400000004,4944,4304,0.45454545454545453,0.00046044381806316045,11,17
#,0.0,1.0,0.0,1.0,#,#,#,#,#,1.0,0.0,0.051520750482767615,288.0,262.4,8.038607917201419e-09,2,21.5392,4978,4304,0.45454545454545453,0.0011788979797846477,8,19
#,1.0,#,#,0.0,0.0,0.0,#,#,#,#,0.0,0.0021320368263987198,716.2825115126291,316.05887743306124,3.170735636050326e-09,1,12.85980479427756,4982,4305,0.36363636363636365,0.01122518391111286,28,44
1.0,#,1.0,#,#,#,0.0,#,#,0.0,0.0,1.0,0.0031803900965004113,245.76,338.60266666666666,2.2467157489973568e-09,1,27.378239999999998,4841,4307,0.45454545454545453,0.0007492421219464796,9,24
#,1.0,#,#,#,1.0,1.0,#,0.0,0.0,1.0,1.0,0.3070336226620465,1000.0,0.0,1.0,1,15.0,4721,4311,0.5454545454545454,0.00041049504384493656,3,8
1.0,0.0,1.0,#,0.0,#,1.0,#,#,0.0,1.0,1.0,0.05302867724314682,1000.0,0.0,1.0,1,16.5,4980,4315,0.6363636363636364,0.0004515445482294302,2,5
1.0,0.0,1.0,#,#,#,1.0,#,0.0,0.0,#,1.0,0.3532379895994115,0.0,0.0,1.0,2,11.333333333333334,4558,4315,0.5454545454545454,0.0006203036218101264,3,14
1.0,0.0,#,#,#,#,0.0,0.0,#,0.0,1.0,0.0,0.08945272425622397,852.5440000000001,222.82239999999996,1.8205632075823232e-08,2,15.4005504,4671,4318,0.5454545454545454,0.0008429132815578874,11,16
#,0.0,1.0,#,1.0,#,0.0,#,#,1.0,#,1.0,0.2954285341928217,1000.0,0.0,1.0,1,11.1792,4974,4320,0.45454545454545453,0.0003059337462767543,8,18
0.0,1.0,#,1.0,#,0.0,#,#,1.0,#,#,1.0,0.005898608917136613,508.36479999999995,409.47370666666666,8.687001584522065e-10,1,17.937932800000002,4935,4338,0.45454545454545453,0.0004908955007482351,11,20
#,0.0,#,1.0,1.0,#,#,#,1.0,0.0,#,1.0,0.004707530919543248,989.00488372224,37.38339534438397,0.00013696395301298755,1,20.38455341039616,4899,4342,0.45454545454545453,0.0005578505430640015,18,28
1.0,0.0,1.0,#,1.0,0.0,#,#,0.0,#,0.0,1.0,0.01336523205952425,0.0,0.0,1.0,1,13.0,4343,4343,0.6363636363636364,0.0003557623713322783,0,6
1.0,1.0,1.0,#,#,#,1.0,0.0,#,0.0,1.0,0.0,0.03356730985118594,0.0,0.0,1.0,1,13.729115262975998,4344,4344,0.6363636363636364,0.0003757155847885013,0,3
0.0,1.0,#,#,0.0,#,1.0,#,#,#,#,0.0,0.004110431134294105,293.393989632,385.86741336746667,1.1689864602105634e-09,1,15.9808320512,4998,4351,0.36363636363636365,0.00043733682356906074,16,34
0.0,0.0,1.0,#,1.0,1.0,#,#,#,#,1.0,0.0,0.05610891070554844,0.0,0.0,1.0,1,18.0,4670,4357,0.5454545454545454,0.0004925940526139238,1,7
0.0,0.0,1.0,0.0,#,#,#,#,#,#,1.0,0.0,0.2683666807244487,1000.0,0.0,1.0,1,15.320319999999999,4944,4357,0.45454545454545453,0.00041926102867456385,9,17
1.0,0.0,1.0,0.0,#,1.0,#,0.0,1.0,#,#,0.0,0.18121846496391159,0.0,0.0,1.0,1,10.0,4989,4362,0.6363636363636364,0.000273663362563291,4,5
1.0,#,#,#,1.0,#,#,#,0.0,0.0,1.0,1.0,0.03825925937837664,840.0,237.33333333333331,1.328025167372283e-08,1,14.28,4961,4367,0.45454545454545453,0.0003907912817403796,6,18
#,0.0,1.0,#,#,#,1.0,#,1.0,1.0,#,1.0,0.05557646217356493,732.5209600000001,316.762112,3.135695265514317e-09,2,19.048601599999998,4648,4368,0.45454545454545453,0.001042580873196897,12,19
0.0,0.0,#,#,1.0,#,1.0,#,#,1.0,#,1.0,0.16339633461397213,1000.0,0.0,1.0,1,14.9456,4953,4377,0.45454545454545453,0.00040900631515259224,9,19
#,0.0,#,1.0,#,#,#,1.0,#,#,0.0,1.0,0.0010730522302450861,947.4172058803372,130.91181980314943,2.6007924747583696e-07,1,17.273349057891586,4953,4386,0.36363636363636365,0.029957769750833144,23,37
1.0,1.0,0.0,#,0.0,1.0,#,#,1.0,1.0,0.0,0.0,0.01738588360357343,0.0,0.0,1.0,1,24.0411136,4389,4389,0.7272727272727273,0.0006579171987542066,0,3
1.0,1.0,0.0,#,0.0,#,#,#,1.0,1.0,0.0,0.0,0.008724888803091961,0.0,0.0,1.0,1,21.666666666666668,4389,4389,0.6363636363636364,0.0005929372855537973,0,6
1.0,#,1.0,1.0,#,#,#,0.0,#,#,#,1.0,0.0028112240110937836,834.0810311467008,300.3656329267337,4.090240065505167e-09,1,9.58307360314491,4969,4402,0.36363636363636365,0.006343999806108074,20,48
1.0,0.0,1.0,#,1.0,#,0.0,#,#,0.0,1.0,1.0,0.07492726120377008,1000.0,0.0,1.0,1,22.333333333333332,4406,4406,0.6363636363636364,0.0006111815097246833,3,7
#,#,#,1.0,1.0,#,#,#,0.0,0.0,#,1.0,0.0026286611822444726,896.65234944,227.27535274666673,1.6490669869865116e-08,1,20.14426052608,4942,4406,0.36363636363636365,0.0005512746071918023,15,38
1.0,#,0.0,#,#,#,#,1.0,#,#,1.0,1.0,0.008374268602006218,887.1562354688,208.72500871168,2.5242220767443193e-08,1,21.566524422520835,4961,4407,0.36363636363636365,0.000590196759227039,20,31
1.0,1.0,1.0,#,#,1.0,#,#,#,0.0,1.0,0.0,0.11820592238478544,0.0,0.0,1.0,1,6.0,4772,4409,0.5454545454545454,0.00016419801753797463,1,7
1.0,1.0,#,#,#,#,#,0.0,1.0,#,#,0.0,0.003279392185019064,559.061352448,422.7629394602667,7.404836192059119e-10,1,11.667596918784,4973,4409,0.36363636363636365,0.0003192993805827523,16,34
0.0,#,0.0,0.0,#,#,#,#,1.0,#,1.0,0.0,0.0028016918782669312,934.464,149.64053333333328,1.3327655643434882e-07,1,17.804736,4666,4417,0.45454545454545453,0.00048725039233116793,10,16
1.0,1.0,0.0,0.0,#,#,#,#,0.0,1.0,0.0,1.0,0.029506078304672945,1000.0,0.0,1.0,1,32.4,4419,4419,0.6363636363636364,0.0008866692947050628,5,5
0.0,0.0,#,0.0,0.0,#,#,1.0,#,#,1.0,0.0,0.19280141845756132,1000.0,0.0,1.0,1,17.080000000000002,4944,4424,0.5454545454545454,0.00046741702325810115,6,9
0.0,#,#,0.0,0.0,#,#,1.0,#,#,#,0.0,0.003707221712146725,838.155325592629,169.06964916957386,7.238886089330574e-08,1,16.04163814830006,4968,4426,0.36363636363636365,0.00805293041762041,26,40
1.0,1.0,0.0,#,0.0,#,#,1.0,#,#,0.0,0.0,0.0363023479855475,1000.0,0.0,1.0,1,21.0,4428,4428,0.5454545454545454,0.0005746930613829112,2,10
0.0,1.0,#,#,#,1.0,1.0,#,#,0.0,1.0,0.0,0.030524614681496257,0.0,0.0,1.0,1,16.0,4852,4433,0.5454545454545454,0.0004378613801012656,1,6
#,1.0,#,0.0,#,1.0,0.0,1.0,#,#,#,0.0,0.01204843175267177,480.0,338.6666666666667,2.244593670171805e-09,1,18.64,4968,4435,0.45454545454545453,0.0005101085078179745,6,12
0.0,1.0,0.0,0.0,#,#,0.0,#,#,1.0,#,0.0,0.0024771999434367864,652.5440000000001,355.51573333333334,1.7607831523884548e-09,1,16.19264,4968,4435,0.5454545454545454,0.0004431332311176849,10,12
0.0,#,1.0,#,0.0,0.0,#,#,0.0,0.0,1.0,1.0,0.07800023107064354,0.0,0.0,1.0,1,15.0,4481,4442,0.6363636363636364,0.00041049504384493656,1,6
0.0,0.0,1.0,#,#,#,0.0,#,#,0.0,0.0,0.0,0.10773988117728765,666.6666666666667,222.22222222222226,1.845281249999999e-08,1,12.333333333333334,4697,4447,0.5454545454545454,0.00033751814716139226,3,8
0.0,0.0,#,1.0,1.0,#,#,#,#,0.0,#,1.0,0.16883219841714037,1000.0,0.0,1.0,1,17.669719551999997,4899,4455,0.45454545454545453,0.00048355548681506476,13,22
0.0,0.0,0.0,1.0,1.0,0.0,#,1.0,#,#,1.0,0.0,0.021821157311963133,0.0,0.0,1.0,1,22.0,4525,4463,0.7272727272727273,0.0006020593976392403,1,3
0.0,0.0,0.0,1.0,#,#,#,#,#,#,#,0.0,0.157493628836496,0.0,0.0,1.0,2,19.2379136,4957,4463,0.36363636363636365,0.0010529424248956133,11,40
1.0,0.0,#,#,#,#,#,0.0,#,1.0,#,1.0,0.020564287053877667,426.23999999999995,390.74133333333333,1.0978758434267564e-09,1,12.444480000000002,4981,4466,0.36363636363636365,0.0003405598242151625,9,37
1.0,#,#,#,#,#,#,0.0,0.0,1.0,#,1.0,0.002631411400993466,814.5045819555841,310.5732146058581,3.4608279829488315e-09,1,23.984998794952702,4969,4466,0.36363636363636365,0.000656381542130324,19,40
1.0,0.0,0.0,1.0,1.0,#,#,#,1.0,0.0,#,1.0,0.01375165011228419,1000.0,0.0,1.0,1,33.0,4864,4467,0.6363636363636364,0.0009030890964588604,1,4
1.0,0.0,1.0,#,#,1.0,#,0.0,1.0,#,1.0,0.0,0.10251700573025249,0.0,0.0,1.0,1,13.333333333333334,4989,4473,0.6363636363636364,0.0003648844834177214,3,6
1.0,0.0,1.0,0.0,#,#,#,0.0,1.0,#,#,0.0,0.31217087241591535,0.0,0.0,1.0,3,11.4,4989,4473,0.5454545454545454,0.0009359286999664554,5,9
0.0,1.0,1.0,1.0,#,#,0.0,#,#,#,#,1.0,0.11829751444091008,0.0,0.0,1.0,1,21.44,4611,4481,0.45454545454545453,0.000586734249335696,6,14
#,1.0,1.0,#,#,0.0,0.0,#,#,#,#,1.0,0.010781144862219797,504.25088000000005,425.8030933333333,7.144238416366719e-10,1,18.22712832,4811,4481,0.36363636363636365,0.000498809722592379,12,26
0.0,#,#,#,#,#,0.0,1.0,#,#,0.0,1.0,0.006267042101459425,627.0596186112,398.2736566954667,9.979116493339753e-10,1,15.879081147596802,4983,4483,0.36363636363636365,0.0004345522741266703,17,41
#,#,1.0,0.0,#,#,0.0,#,#,1.0,#,1.0,0.02088565028179552,605.76,393.89866666666666,1.0545749384903185e-09,1,14.05152,4925,4484,0.36363636363636365,0.00038453862123253354,9,24
0.0,#,1.0,#,#,#,0.0,0.0,#,#,#,1.0,0.015343958774271409,661.003505664,391.00429107199994,1.0941890948258114e-09,1,13.653108355072,4974,4487,0.36363636363636365,0.00037363555418899665,16,32
0.0,1.0,1.0,#,#,#,0.0,#,#,#,#,1.0,0.30658207137154947,0.0,0.0,1.0,1,17.40096,4931,4487,0.36363636363636365,0.0004762005225429325,10,29
0.0,#,1.0,#,0.0,0.0,#,1.0,#,0.0,0.0,0.0,0.03432907245561837,666.6666666666666,277.77777777777777,6.0466176e-09,1,17.666666666666668,4788,4498,0.6363636363636364,0.00048347194052848086,3,5
1.0,1.0,1.0,1.0,0.0,#,#,1.0,#,#,1.0,1.0,0.3535269039551558,1000.0,0.0,1.0,1,10.0,4894,4499,0.6363636363636364,0.000273663362563291,3,3
1.0,1.0,1.0,1.0,#,#,0.0,1.0,#,#,1.0,1.0,0.19024202093111126,1000.0,0.0,1.0,1,9.5,4499,4499,0.6363636363636364,0.00025998019443512646,2,3
1.0,1.0,#,#,#,#,1.0,#,#,1.0,#,0.0,0.09871993660672461,160.0,160.0,9.5367431640625e-08,2,11.558399999999999,4973,4501,0.36363636363636365,0.0006326221219703085,9,33
1.0,0.0,#,#,1.0,#,#,#,0.0,1.0,0.0,1.0,0.046846422693829416,666.6666666666666,277.77777777777777,6.0466176e-09,1,19.0,4910,4507,0.5454545454545454,0.0005199603888702529,3,7
#,#,1.0,1.0,#,#,#,0.0,0.0,0.0,#,1.0,0.1858867951126649,600.0,313.33333333333337,3.3110596560752675e-09,1,19.2,4656,4510,0.45454545454545453,0.0005254336561215187,5,22
#,0.0,1.0,#,1.0,#,#,#,#,1.0,#,0.0,0.005236332991401484,400.7295328256,408.67080503295995,8.772672837648876e-10,1,17.805169949900797,4941,4520,0.36363636363636365,0.0004872622679500716,17,30
0.0,0.0,1.0,#,#,0.0,#,1.0,#,#,0.0,0.0,0.055831033290333024,500.0,250.0,1.0240000000000001e-08,1,13.5,4652,4520,0.5454545454545454,0.0003694455394604429,2,7
1.0,1.0,0.0,1.0,#,#,#,#,#,1.0,#,0.0,0.23347150660837027,0.0,0.0,1.0,3,11.4,4881,4523,0.45454545454545453,0.0009359286999664554,5,16
#,1.0,#,1.0,#,0.0,0.0,#,#,#,0.0,0.0,0.010284673889788144,934.464,127.79519999999998,2.9337782873192266e-07,1,15.226560000000001,4945,4523,0.45454545454545453,0.0004166951609871705,10,15
#,0.0,0.0,1.0,1.0,#,#,1.0,#,#,#,1.0,0.3146169652872902,1000.0,0.0,1.0,1,22.439889920000002,4953,4525,0.45454545454545453,0.00061409757310573,12,20
0.0,#,#,0.0,#,0.0,#,#,#,#,0.0,1.0,0.007201658438627154,344.4850688,400.06036138666667,9.75826000121362e-10,1,21.360242176000003,4987,4526,0.36363636363636365,0.000584551569905039,14,35
0.0,#,0.0,#,#,#,0.0,1.0,#,#,#,1.0,0.00553754070146056,612.877090816,357.48431243946663,1.7128331450800918e-09,1,17.675774521344003,4983,4526,0.36363636363636365,0.0004837211891421546,16,34
0.0,#,#,0.0,#,0.0,0.0,1.0,#,#,0.0,1.0,0.07046809705744897,666.6666666666666,277.77777777777777,6.0466176e-09,1,19.0,4917,4528,0.5454545454545454,0.0005199603888702529,3,10
0.0,#,0.0,0.0,#,#,1.0,1.0,#,0.0,#,0.0,0.13023606701289103,840.0,160.0,9.5367431640625e-08,1,12.64,4902,4529,0.5454545454545454,0.00034591049027999987,6,8
1.0,1.0,0.0,#,#,#,#,#,#,0.0,1.0,0.0,0.424368082476251,1000.0,0.0,1.0,1,7.696,4542,4530,0.45454545454545453,0.00021061132382870876,7,13
1.0,1.0,1.0,#,#,#,#,0.0,1.0,#,1.0,0.0,0.06924742374535703,0.0,0.0,1.0,1,10.5,4973,4533,0.5454545454545454,0.0002873465306914556,2,7
1.0,1.0,1.0,#,#,0.0,#,0.0,1.0,#,1.0,0.0,0.056014112019417105,0.0,0.0,1.0,1,12.0,4973,4533,0.6363636363636364,0.00032839603507594926,1,5
0.0,#,1.0,#,0.0,#,#,0.0,0.0,#,#,0.0,0.10499468457786534,630.08,327.936,2.636662392212503e-09,1,16.39973888,4920,4537,0.45454545454545453,0.00044880076870607407,12,17
#,1.0,1.0,#,#,0.0,1.0,#,#,#,#,0.0,0.0015197000740264609,64.42450944000001,164.99832695466665,8.177156262706053e-08,1,18.55544008704,4997,4538,0.36363636363636365,0.0005077944128061053,15,31
0.0,#,1.0,#,1.0,#,1.0,#,#,#,#,0.0,0.36929349314251014,0.0,0.0,1.0,2,15.559424000000002,4929,4538,0.36363636363636365,0.0008516088582775945,10,31
1.0,0.0,0.0,#,#,#,#,0.0,#,0.0,1.0,0.0,0.4249261966429885,1000.0,0.0,1.0,1,13.4,4604,4546,0.5454545454545454,0.00036670890583481,5,7
1.0,1.0,0.0,1.0,1.0,#,#,#,#,#,#,1.0,0.019563775724657704,500.0,291.6666666666667,4.737683108228713e-09,1,30.25,4933,4550,0.45454545454545453,0.0008278316717539553,4,11
1.0,1.0,1.0,#,#,#,#,#,1.0,1.0,#,1.0,0.044996819584992444,667.2,372.05333333333334,1.4027297267782217e-09,1,11.392,4906,4555,0.45454545454545453,0.00031175730263210115,8,14
#,0.0,0.0,1.0,0.0,1.0,#,#,#,#,#,0.0,0.014536593786472287,400.0,346.66666666666663,1.997282869425226e-09,1,19.6,4984,4559,0.45454545454545453,0.0005363801906240504,5,11
0.0,0.0,0.0,#,#,#,1.0,0.0,#,#,0.0,0.0,0.08946418563780549,1000.0,0.0,1.0,1,15.0,4686,4559,0.5454545454545454,0.00041049504384493656,4,9
#,1.0,1.0,0.0,0.0,0.0,1.0,0.0,#,#,#,1.0,0.17187817706784186,1000.0,0.0,1.0,1,14.0,4561,4561,0.6363636363636364,0.00038312870758860744,3,7
1.0,1.0,1.0,#,#,#,1.0,#,1.0,#,#,1.0,0.10137426623734508,676.1600000000001,336.128,2.3306472295385965e-09,2,14.61888,4916,4561,0.45454545454545453,0.0008001303715418489,9,14
