Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Action Set Size,Average Iteration Age of Action Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total GA Time,Total Evaluation Time
4707,0,0,697,1000,27,13,1058.6923076923076,0,0,0,0,0,8.316917896270752,4.446486234664917,1.9523544311523438,1.0136749744415283,0.23923063278198242,0.016519546508789062
4708,0,0,697,1000,21,7,1767.8571428571427,0,0,0,0,0,8.317889928817749,4.44736909866333,1.9523553848266602,1.0136849880218506,0.23923063278198242,0.016521692276000977
4709,0,0,697,1000,11,5,683.375,0,0,0,0,0,8.318809032440186,4.448225975036621,1.9523553848266602,1.013688087463379,0.23923063278198242,0.016524791717529297
4710,0,0,698,1000,23,12,865.9166666666665,0,0,1,0,1,8.321845054626465,4.449100732803345,1.953676462173462,1.0143072605133057,0.23934459686279297,0.016527891159057617
4711,0,0,698,1000,26,14,853.5925925925926,0,0,0,0,0,8.32311201095581,4.4501588344573975,1.9536776542663574,1.0143322944641113,0.23934459686279297,0.016530990600585938
4712,0,0,698,1000,36,17,1672.0,1,0,1,0,0,8.326029062271118,4.451221704483032,1.9551925659179688,1.0144133567810059,0.2394425868988037,0.016534805297851562
4713,0,0,698,1000,27,16,945.8148148148148,0,0,0,0,0,8.32713794708252,4.452176809310913,1.9551935195922852,1.0144352912902832,0.2394425868988037,0.01653885841369629
4714,0,0,698,1000,27,12,1062.0,0,0,1,0,1,8.330061912536621,4.453094005584717,1.956540584564209,1.014892578125,0.23952960968017578,0.01654195785522461
4715,0,0,697,1000,25,12,1363.1363636363635,2,1,1,0,1,8.333097219467163,4.453999042510986,1.9578497409820557,1.015352487564087,0.23968768119812012,0.01654505729675293
4716,0,0,696,1000,24,11,1562.78125,0,0,1,0,2,8.335925102233887,4.45490288734436,1.9591896533966064,1.0157334804534912,0.23977375030517578,0.016548871994018555
4717,0,0,696,1000,20,14,1490.5757575757575,0,0,0,0,0,8.336961030960083,4.45580267906189,1.9591896533966064,1.0157585144042969,0.23977375030517578,0.016551733016967773
4718,0,0,696,1000,17,10,725.2857142857142,0,0,0,0,0,8.33794903755188,4.456688642501831,1.959190845489502,1.015770435333252,0.23977375030517578,0.016554832458496094
4719,0,0,697,1000,33,19,1295.7837837837837,0,1,1,0,0,8.340874195098877,4.45758581161499,1.9604859352111816,1.0162394046783447,0.23988771438598633,0.016557931900024414
4720,0,0,697,1000,21,9,1648.909090909091,0,0,0,0,0,8.34187626838684,4.458479881286621,1.960486888885498,1.01625657081604,0.23988771438598633,0.016561031341552734
4721,0,0,695,1000,31,14,633.6666666666665,2,0,0,0,0,8.34313702583313,4.459384918212891,1.9604878425598145,1.016352653503418,0.24001193046569824,0.016562700271606445
4722,0,0,696,1000,22,12,1191.1538461538462,0,1,1,0,1,8.346245050430298,4.460264682769775,1.9618339538574219,1.0170097351074219,0.24012422561645508,0.016565799713134766
4723,0,0,696,1000,27,16,1622.6774193548385,0,0,0,0,0,8.347397089004517,4.461265563964844,1.9618349075317383,1.017033576965332,0.24012422561645508,0.016568899154663086
4724,0,0,696,1000,16,6,1980.5714285714284,0,0,1,0,1,8.35015320777893,4.462130546569824,1.9632067680358887,1.017404556274414,0.24019646644592285,0.016571998596191406
4725,0,0,696,1000,35,14,1009.6399999999999,0,0,0,0,0,8.35120701789856,4.463043451309204,1.963207721710205,1.0174236297607422,0.24019646644592285,0.016574859619140625
4726,0,0,696,1000,32,15,667.3529411764707,0,1,1,0,2,8.35437297821045,4.463960409164429,1.9645485877990723,1.0180847644805908,0.2403097152709961,0.016576766967773438
4727,0,0,695,1000,23,11,666.8571428571427,0,0,1,0,2,8.35757303237915,4.464972257614136,1.9659323692321777,1.0186469554901123,0.24042558670043945,0.016579627990722656
4728,0,0,695,1000,28,11,1811.88,0,0,0,0,0,8.358608961105347,4.465883493423462,1.9659333229064941,1.0186679363250732,0.24042558670043945,0.016582727432250977
4729,0,0,695,1000,23,14,1285.0,0,0,0,0,0,8.359613180160522,4.466756343841553,1.9659342765808105,1.0186898708343506,0.24042558670043945,0.016585826873779297
4730,0,0,695,1000,33,17,1723.2432432432433,0,0,0,0,0,8.36064600944519,4.4676353931427,1.965935468673706,1.0187146663665771,0.24042558670043945,0.01658773422241211
4731,0,0,695,1000,18,14,978.0999999999999,0,0,0,0,0,8.361693143844604,4.468560695648193,1.9659364223480225,1.0187325477600098,0.24042558670043945,0.01659083366394043
4732,0,0,695,1000,22,8,2398.4210526315787,0,0,0,0,0,8.362652063369751,4.469428777694702,1.9659364223480225,1.018742561340332,0.24042558670043945,0.01659393310546875
4733,0,0,695,1000,23,13,519.6428571428569,0,0,0,0,0,8.363693952560425,4.470360994338989,1.9659373760223389,1.0187475681304932,0.24042558670043945,0.01659703254699707
4734,0,0,695,1000,24,10,1389.4666666666667,0,0,1,0,2,8.366724014282227,4.471256971359253,1.9672472476959229,1.0193986892700195,0.24050140380859375,0.01660013198852539
4735,0,0,695,1000,29,16,977.0476190476193,0,0,1,0,1,8.369578123092651,4.472162961959839,1.9685823917388916,1.0197865962982178,0.24059152603149414,0.01660323143005371
4736,0,0,697,1000,22,8,1000.75,0,0,1,0,0,8.37259316444397,4.473054885864258,1.969926357269287,1.0203804969787598,0.24068236351013184,0.01660633087158203
4737,0,0,697,1000,19,9,2059.1428571428573,0,0,0,0,0,8.3735990524292,4.473953008651733,1.9699270725250244,1.0203986167907715,0.24068236351013184,0.01660943031311035
4738,0,0,697,1000,18,9,757.6999999999998,0,0,0,0,0,8.374568223953247,4.474833726882935,1.9699270725250244,1.0204029083251953,0.24068236351013184,0.01661229133605957
4739,0,0,695,1000,35,16,862.0,1,0,1,0,2,8.377243995666504,4.475764751434326,1.9712872505187988,1.020564079284668,0.24076628684997559,0.016614913940429688
4740,0,0,696,1000,33,12,1894.2800000000002,0,1,1,0,1,8.380405187606812,4.476655721664429,1.9726793766021729,1.0212202072143555,0.24087119102478027,0.016618013381958008
4741,0,0,697,1000,26,15,1029.3333333333335,0,1,1,0,1,8.383609056472778,4.4775776863098145,1.9740002155303955,1.0219380855560303,0.24098610877990723,0.016621828079223633
4742,0,0,697,1000,27,15,1123.6774193548385,1,1,1,0,1,8.38651728630066,4.478478908538818,1.9752912521362305,1.0223243236541748,0.2411491870880127,0.016624927520751953
4743,0,0,697,1000,26,16,1820.0666666666666,0,0,0,0,0,8.387716054916382,4.4795098304748535,1.9752922058105469,1.0223512649536133,0.2411491870880127,0.016628026962280273
4744,0,0,697,1000,30,14,770.3333333333335,0,0,0,0,0,8.388842105865479,4.480509042739868,1.9752931594848633,1.0223572254180908,0.2411491870880127,0.016631126403808594
4745,0,0,697,1000,26,12,1147.4,0,0,0,0,0,8.389822244644165,4.481380939483643,1.9752931594848633,1.022362232208252,0.2411491870880127,0.016633987426757812
4746,0,0,699,1000,33,15,1268.181818181818,0,1,1,0,0,8.392956018447876,4.482264757156372,1.9766261577606201,1.0230343341827393,0.24126195907592773,0.016635656356811523
4747,0,0,699,1000,23,14,2074.814814814815,0,0,0,0,0,8.394010066986084,4.48318076133728,1.9766271114349365,1.0230622291564941,0.24126195907592773,0.016638755798339844
4748,0,0,699,1000,28,16,867.0416666666665,0,0,0,0,0,8.395048141479492,4.48407506942749,1.976628303527832,1.0230841636657715,0.24126195907592773,0.016641855239868164
4749,0,0,699,1000,32,19,1030.3529411764707,0,0,0,0,0,8.396190166473389,4.485049247741699,1.9766292572021484,1.0231151580810547,0.24126195907592773,0.016644716262817383
4750,0,0,699,1000,21,13,997.913043478261,0,0,0,0,0,8.397301197052002,4.485952138900757,1.9766302108764648,1.0231361389160156,0.24133992195129395,0.016646623611450195
4751,0,0,699,1000,11,6,1553.7142857142858,0,0,0,0,0,8.398276090621948,4.486857175827026,1.9766314029693604,1.0231401920318604,0.24133992195129395,0.01664876937866211
4752,0,0,699,1000,29,15,736.1111111111113,0,0,0,0,0,8.399311065673828,4.487758159637451,1.9766314029693604,1.023158073425293,0.24133992195129395,0.01665186882019043
4753,0,0,699,1000,27,14,1608.703703703704,0,0,0,0,0,8.400394201278687,4.48870325088501,1.9766325950622559,1.0231821537017822,0.24133992195129395,0.01665496826171875
4754,0,0,699,1000,24,14,735.75,0,0,0,0,0,8.401427030563354,4.4896039962768555,1.9766335487365723,1.0231990814208984,0.24133992195129395,0.01665782928466797
4755,0,0,699,1000,32,17,1636.44,0,0,0,0,0,8.402467012405396,4.49049711227417,1.9766335487365723,1.0232179164886475,0.24133992195129395,0.016660690307617188
4756,0,0,699,1000,29,13,1300.8000000000002,0,1,1,0,1,8.40557312965393,4.4913859367370605,1.977973222732544,1.023866891860962,0.24145174026489258,0.0166628360748291
4757,0,0,699,1000,35,15,1864.060606060606,0,0,0,0,0,8.406635046005249,4.492300033569336,1.977973222732544,1.0238900184631348,0.24145174026489258,0.016665935516357422
4758,0,0,698,1000,26,12,1197.125,0,0,1,0,2,8.409555196762085,4.493216037750244,1.9793152809143066,1.024362325668335,0.2415308952331543,0.016669034957885742
4759,0,0,698,1000,24,10,1107.6363636363635,0,0,0,0,0,8.41067886352539,4.494117259979248,1.979316234588623,1.024367094039917,0.2416067123413086,0.016672849655151367
4760,0,0,700,1000,32,13,1581.7407407407409,0,0,1,0,0,8.413941860198975,4.495126247406006,1.980619192123413,1.0249881744384766,0.24175477027893066,0.016675949096679688
4761,0,0,700,1000,31,18,1569.3055555555557,0,0,0,0,0,8.415028095245361,4.496047019958496,1.9806203842163086,1.0250160694122314,0.24175477027893066,0.016680240631103516
4762,0,0,700,1000,31,12,855.4285714285716,0,0,0,0,0,8.416193962097168,4.496963977813721,1.980621337890625,1.0250320434570312,0.24187183380126953,0.016682863235473633
4763,0,0,700,1000,18,9,1157.75,0,0,0,0,0,8.417194128036499,4.4978601932525635,1.9806222915649414,1.0250482559204102,0.24187183380126953,0.016685962677001953
4764,0,0,700,1000,25,16,1072.7619047619046,0,0,0,0,0,8.418211936950684,4.498741149902344,1.9806232452392578,1.0250663757324219,0.24187183380126953,0.016689062118530273
4765,0,0,701,1000,30,13,632.3999999999996,0,1,0,0,1,8.421341180801392,4.499635457992554,1.9819104671478271,1.0257985591888428,0.2419719696044922,0.016690969467163086
4766,0,0,701,1000,26,10,1944.5384615384614,0,0,0,0,0,8.422338962554932,4.500518321990967,1.9819116592407227,1.025815486907959,0.2419719696044922,0.016694068908691406
4767,0,0,701,1000,26,17,1056.9411764705883,0,0,1,0,1,8.4253511428833,4.50143027305603,1.9833095073699951,1.0263032913208008,0.24205398559570312,0.016697168350219727
4768,0,0,701,1000,23,7,736.8571428571427,0,1,0,0,2,8.428532123565674,4.502317428588867,1.984755516052246,1.0269577503204346,0.24215388298034668,0.016703128814697266
4769,0,0,701,1000,34,12,1074.478260869565,0,0,0,0,0,8.42959713935852,4.503248691558838,1.9847564697265625,1.0269787311553955,0.24215388298034668,0.016705989837646484
4770,0,0,700,1000,22,10,501.61538461538476,0,0,1,0,1,8.43293309211731,4.504214525222778,1.9861633777618408,1.0277435779571533,0.2422478199005127,0.016708850860595703
4771,0,0,700,1000,15,8,466.7777777777774,0,0,0,0,0,8.433958053588867,4.505140542984009,1.9861643314361572,1.0277488231658936,0.2422478199005127,0.01671290397644043
4772,0,0,700,1000,26,11,1568.7916666666665,0,0,0,0,0,8.434977054595947,4.5060365200042725,1.9861643314361572,1.0277650356292725,0.2422478199005127,0.016716957092285156
4773,0,0,700,1000,33,15,1644.8965517241381,0,0,0,0,0,8.436031818389893,4.506948232650757,1.9861643314361572,1.027785062789917,0.2422478199005127,0.01671886444091797
4774,0,0,700,1000,18,11,1829.3809523809523,0,1,1,0,2,8.439155101776123,4.507836103439331,1.987518310546875,1.028451919555664,0.24235987663269043,0.01672196388244629
4775,0,0,700,1000,35,17,729.1578947368421,0,1,0,0,1,8.44241714477539,4.508761167526245,1.9888660907745361,1.0290679931640625,0.2425837516784668,0.016724824905395508
4776,0,0,700,1000,17,8,2297.1052631578946,1,1,1,0,1,8.44541311264038,4.509664058685303,1.9901843070983887,1.0296518802642822,0.2426755428314209,0.016728639602661133
4777,0,0,701,1000,20,8,541.666666666667,0,0,1,0,0,8.448320865631104,4.510555267333984,1.9915094375610352,1.0301780700683594,0.24274778366088867,0.016731739044189453
4778,0,0,701,1000,26,13,625.25,0,0,0,0,0,8.44936203956604,4.511468172073364,1.9915103912353516,1.03019380569458,0.24274778366088867,0.01673603057861328
4779,0,0,701,1000,27,13,1264.875,0,0,0,0,0,8.450530052185059,4.512411117553711,1.991511583328247,1.0301997661590576,0.24282193183898926,0.016765832901000977
4780,0,0,701,1000,20,14,661.333333333333,0,0,0,0,0,8.451683044433594,4.513437032699585,1.9915125370025635,1.0302069187164307,0.24282193183898926,0.016768932342529297
4781,0,0,701,1000,28,16,867.4117647058824,0,1,0,0,2,8.455204010009766,4.514621019363403,1.99290132522583,1.0308613777160645,0.24297022819519043,0.016772031784057617
4782,0,0,701,1000,27,14,975.7241379310344,0,0,0,0,0,8.456242084503174,4.515517950057983,1.9929022789001465,1.0308823585510254,0.24297022819519043,0.016776323318481445
4783,0,0,701,1000,28,19,810.4000000000001,0,0,1,0,1,8.459242105484009,4.5164148807525635,1.994274377822876,1.0313715934753418,0.24306535720825195,0.016779422760009766
4784,0,0,701,1000,27,14,713.4736842105262,0,0,0,0,0,8.460304021835327,4.51733660697937,1.9942753314971924,1.0313963890075684,0.24306535720825195,0.016782283782958984
4785,0,0,701,1000,25,16,1638.4193548387098,0,0,1,0,1,8.463451147079468,4.518236875534058,1.9955933094024658,1.0320160388946533,0.2432422637939453,0.016785383224487305
4786,0,0,701,1000,21,10,593.7142857142853,0,0,0,0,0,8.46459412574768,4.519165992736816,1.9955933094024658,1.0320208072662354,0.24334406852722168,0.016788482666015625
4787,0,0,701,1000,23,11,925.2857142857142,0,0,0,0,0,8.465695142745972,4.520073890686035,1.9955942630767822,1.0320374965667725,0.24341416358947754,0.016791582107543945
4788,0,0,701,1000,23,14,740.375,0,0,0,0,0,8.46678113937378,4.521039724349976,1.9955952167510986,1.0320425033569336,0.24341416358947754,0.016794443130493164
4789,0,0,701,1000,30,17,838.5,0,0,0,0,0,8.46785306930542,4.521975755691528,1.995596170425415,1.0320496559143066,0.24341416358947754,0.016797304153442383
4790,0,0,702,1000,20,10,1395.52,0,1,1,0,1,8.470922946929932,4.522894382476807,1.9968981742858887,1.0326917171478271,0.24352407455444336,0.016800403594970703
4791,0,0,702,1000,25,11,977.1304347826085,0,1,1,0,2,8.47401213645935,4.5238142013549805,1.998213291168213,1.0333266258239746,0.24363493919372559,0.016803503036499023
4792,0,0,704,1000,20,11,1258.0,0,1,1,0,0,8.4776611328125,4.52473521232605,1.9996833801269531,1.0343654155731201,0.24374818801879883,0.016806602478027344
4793,0,0,704,1000,25,9,2145.090909090909,0,0,1,0,0,8.48029613494873,4.5256452560424805,2.001025438308716,1.0345685482025146,0.24382328987121582,0.01681041717529297
4794,0,0,704,1000,31,15,1035.5263157894738,0,0,1,0,1,8.483489036560059,4.526569128036499,2.0025885105133057,1.0350494384765625,0.2439134120941162,0.016813278198242188
4795,0,0,704,1000,24,16,1511.4736842105262,0,0,0,0,0,8.48467493057251,4.527508974075317,2.002589464187622,1.0350563526153564,0.24401140213012695,0.016816377639770508
4796,0,0,704,1000,24,15,839.6538461538462,0,0,0,0,0,8.485733985900879,4.528419017791748,2.0025904178619385,1.0350782871246338,0.24401140213012695,0.016825199127197266
4797,0,0,705,1000,31,14,1297.0,0,1,1,0,1,8.48888111114502,4.529391050338745,2.0039234161376953,1.0356810092926025,0.2441244125366211,0.016828298568725586
4798,0,0,705,1000,36,20,1087.9615384615386,0,0,1,0,2,8.492147207260132,4.530299186706543,2.0053014755249023,1.0363776683807373,0.2442483901977539,0.016831398010253906
4799,0,0,705,1000,29,12,2023.8333333333335,0,0,0,0,0,8.49320101737976,4.531221389770508,2.0053014755249023,1.0363965034484863,0.2442483901977539,0.01683521270751953
4800,0,0,705,1000,30,11,1914.3809523809523,0,0,0,0,0,8.494240999221802,4.532137393951416,2.0053024291992188,1.0364174842834473,0.2442483901977539,0.01683807373046875
4801,0,0,705,1000,26,14,1728.8620689655172,0,0,0,0,0,8.495280981063843,4.533036231994629,2.005303382873535,1.0364396572113037,0.2442483901977539,0.016840219497680664
4802,0,0,705,1000,29,16,1534.4,1,0,1,0,1,8.498059034347534,4.5339274406433105,2.0065784454345703,1.0368008613586426,0.2443685531616211,0.016842126846313477
4803,0,0,706,1000,19,9,1623.6,0,0,1,0,1,8.501166105270386,4.534848213195801,2.0079433917999268,1.0374505519866943,0.2444455623626709,0.016844987869262695
4804,0,0,706,1000,28,17,865.4736842105262,0,0,0,0,0,8.502385139465332,4.535799264907837,2.007944345474243,1.0374577045440674,0.2445673942565918,0.016848087310791016
4805,0,0,705,1000,35,21,820.2592592592591,0,0,1,0,2,8.505400896072388,4.536713361740112,2.009355068206787,1.0378985404968262,0.2446575164794922,0.016851186752319336
4806,0,0,705,1000,28,10,2417.8,0,0,0,0,0,8.506423950195312,4.537613391876221,2.0093560218811035,1.0379207134246826,0.2446575164794922,0.016854286193847656
4807,0,0,704,1000,26,13,1752.4,1,0,1,0,1,8.508971929550171,4.538511276245117,2.0106587409973145,1.0380735397338867,0.2447373867034912,0.016857385635375977
4808,0,0,705,1000,23,16,944.2380952380954,0,0,1,0,1,8.512112140655518,4.539431095123291,2.0120065212249756,1.0387275218963623,0.2448253631591797,0.016860485076904297
4809,0,0,705,1000,36,15,1536.3333333333335,0,0,0,0,0,8.513207912445068,4.540320158004761,2.012007474899292,1.0388033390045166,0.2448253631591797,0.016863584518432617
4810,0,0,704,1000,15,8,775.0,0,0,1,0,2,8.516443014144897,4.541325330734253,2.0134572982788086,1.0393462181091309,0.24492549896240234,0.016867399215698242
4811,0,0,704,1000,35,14,1977.1999999999998,0,0,0,0,0,8.5175142288208,4.542247533798218,2.013458251953125,1.0393671989440918,0.24492549896240234,0.01687145233154297
4812,0,0,702,1000,20,9,1102.090909090909,0,0,1,0,2,8.520289897918701,4.543152570724487,2.0148253440856934,1.0396790504455566,0.24501967430114746,0.016874313354492188
4813,0,0,702,1000,26,12,1298.7142857142858,0,0,0,0,0,8.521306037902832,4.544042348861694,2.0148262977600098,1.0396971702575684,0.24501967430114746,0.016877174377441406
4814,0,0,702,1000,34,16,1725.0714285714284,0,0,0,0,0,8.522490978240967,4.544967412948608,2.014827251434326,1.039720058441162,0.24512052536010742,0.016880273818969727
4815,0,0,702,1000,24,9,2381.25,0,0,0,0,0,8.52358603477478,4.545959234237671,2.014827251434326,1.0397331714630127,0.24512052536010742,0.016883373260498047
4816,0,0,702,1000,20,6,2008.5454545454545,0,0,0,0,0,8.524601936340332,4.546818256378174,2.0148282051086426,1.0397400856018066,0.2451915740966797,0.016886472702026367
4817,0,0,702,1000,30,15,1355.0,0,1,0,0,1,8.527541160583496,4.547714471817017,2.0161654949188232,1.0402131080627441,0.24529647827148438,0.016889572143554688
4818,0,0,702,1000,24,16,914.1999999999998,0,0,0,0,0,8.528589010238647,4.548632621765137,2.0161666870117188,1.040220022201538,0.24529647827148438,0.016892671585083008
4819,0,0,702,1000,20,14,794.6875,0,0,0,0,0,8.529628992080688,4.549559593200684,2.0161678791046143,1.0402262210845947,0.24529647827148438,0.016895771026611328
4820,0,0,703,1000,30,16,1359.7916666666665,0,1,1,0,1,8.532842874526978,4.550476789474487,2.017564058303833,1.040884256362915,0.2454087734222412,0.01689767837524414
4821,0,0,703,1000,27,17,668.9411764705883,0,0,0,0,0,8.534039974212646,4.551412582397461,2.0175652503967285,1.040891170501709,0.24552392959594727,0.01690053939819336
4822,0,0,705,1000,21,11,922.1666666666665,0,1,1,0,0,8.537198066711426,4.5523645877838135,2.01891827583313,1.0415270328521729,0.2456357479095459,0.01690363883972168
4823,0,0,705,1000,32,18,943.5999999999999,0,0,0,0,0,8.538254976272583,4.5532755851745605,2.0189194679260254,1.0415339469909668,0.2456357479095459,0.01690673828125
4824,0,0,705,1000,18,10,1786.1666666666665,0,0,0,0,0,8.53935194015503,4.554158687591553,2.018920660018921,1.041548728942871,0.24573564529418945,0.016911745071411133
4825,0,0,705,1000,24,16,1378.65,0,0,0,0,0,8.540393114089966,4.5550596714019775,2.0189216136932373,1.041569709777832,0.24573564529418945,0.016914844512939453
4826,0,0,705,1000,22,11,893.9615384615386,0,1,0,0,2,8.543724060058594,4.5559515953063965,2.0204765796661377,1.0422470569610596,0.24583888053894043,0.016917705535888672
4827,0,0,705,1000,19,8,2322.3529411764707,0,0,0,0,0,8.544724225997925,4.556852340698242,2.020477533340454,1.0422611236572266,0.24583888053894043,0.01692056655883789
4828,0,0,705,1000,33,19,494.4761904761908,1,0,1,0,1,8.547659873962402,4.557785272598267,2.021873950958252,1.0426313877105713,0.2459249496459961,0.01692342758178711
4829,0,0,705,1000,37,17,1625.3333333333335,1,1,0,0,1,8.550464868545532,4.558702230453491,2.0231821537017822,1.042952060699463,0.24603581428527832,0.01692652702331543
4830,0,0,705,1000,23,11,2026.2916666666665,0,0,0,0,0,8.551585912704468,4.559605121612549,2.0231833457946777,1.0429692268371582,0.24612975120544434,0.01692962646484375
4831,0,0,703,1000,34,21,1779.6399999999999,1,0,1,0,2,8.554282188415527,4.560588836669922,2.024522542953491,1.0430893898010254,0.24621844291687012,0.016931533813476562
4832,0,0,703,1000,25,19,1405.5416666666665,0,0,0,0,0,8.555439949035645,4.561488628387451,2.0245234966278076,1.0431160926818848,0.24630522727966309,0.016935348510742188
4833,0,0,703,1000,35,15,1819.0,0,0,0,0,0,8.556510210037231,4.562410593032837,2.0245234966278076,1.043140172958374,0.24630522727966309,0.016938447952270508
4834,0,0,702,1000,29,14,1047.1764705882351,0,0,1,0,2,8.559550046920776,4.563303470611572,2.0258984565734863,1.0437078475952148,0.24638843536376953,0.016941308975219727
4835,0,0,702,1000,29,15,1815.655172413793,0,1,1,0,2,8.562680006027222,4.56419038772583,2.0272252559661865,1.044386863708496,0.24649667739868164,0.016943931579589844
4836,0,0,702,1000,13,7,738.0,0,0,0,0,0,8.563675165176392,4.565106391906738,2.027226448059082,1.0443909168243408,0.24649667739868164,0.016947031021118164
4837,0,0,702,1000,30,13,1925.1785714285716,0,0,0,0,0,8.564694881439209,4.56599235534668,2.0272274017333984,1.044412612915039,0.24649667739868164,0.016950130462646484
4838,0,0,702,1000,24,11,680.818181818182,0,0,0,0,0,8.565696001052856,4.5668933391571045,2.027228355407715,1.0444176197052002,0.24649667739868164,0.016953229904174805
4839,0,0,702,1000,23,14,591.0526315789475,0,0,0,0,0,8.56699514389038,4.567942380905151,2.0272293090820312,1.04443359375,0.24659371376037598,0.01695537567138672
4840,0,0,702,1000,23,7,2557.375,0,0,0,0,0,8.567975044250488,4.568820476531982,2.0272302627563477,1.0444517135620117,0.24659371376037598,0.016959190368652344
4841,0,0,702,1000,21,12,449.07142857142844,0,0,0,0,0,8.569050073623657,4.569704532623291,2.027231216430664,1.0444567203521729,0.2466723918914795,0.016962289810180664
4842,0,0,701,1000,30,19,1283.4722222222222,1,1,1,0,2,8.571936845779419,4.57061767578125,2.028646230697632,1.0447568893432617,0.24678421020507812,0.016965389251708984
4843,0,0,701,1000,22,13,931.4000000000001,0,0,0,0,0,8.572983980178833,4.571535587310791,2.0286471843719482,1.0447769165039062,0.24678421020507812,0.016968488693237305
4844,0,0,701,1000,27,11,2087.230769230769,0,0,1,0,2,8.576352834701538,4.572420835494995,2.0302412509918213,1.0454578399658203,0.2468869686126709,0.016971588134765625
4845,0,0,701,1000,19,10,1072.1,0,0,1,0,1,8.579293012619019,4.573325872421265,2.031628370285034,1.0459258556365967,0.2469627857208252,0.016974687576293945
4846,0,0,700,1000,14,8,393.36363636363603,0,0,1,0,2,8.58230996131897,4.574256896972656,2.0329434871673584,1.0465319156646729,0.2470409870147705,0.016977787017822266
4847,0,0,700,1000,15,8,878.8888888888887,0,0,0,0,0,8.583294153213501,4.575155973434448,2.032944440841675,1.0465359687805176,0.2470409870147705,0.016980886459350586
4848,0,0,700,1000,30,16,666.894736842105,0,0,1,0,1,8.586404085159302,4.576089859008789,2.0343542098999023,1.0470869541168213,0.24712014198303223,0.016983747482299805
4849,0,0,700,1000,31,19,1222.8695652173915,0,1,1,0,2,8.589668989181519,4.577072858810425,2.035691022872925,1.0477471351623535,0.24725604057312012,0.016986846923828125
4850,0,0,700,1000,36,14,1842.0357142857142,0,0,0,0,0,8.59083604812622,4.578006982803345,2.035691022872925,1.0477731227874756,0.24733209609985352,0.016989707946777344
4851,0,0,700,1000,40,24,1118.1612903225805,0,0,1,0,1,8.593778133392334,4.578919887542725,2.036998987197876,1.048219919204712,0.24742722511291504,0.016992568969726562
4852,0,0,699,1000,21,13,1920.6774193548385,1,1,0,0,1,8.596678018569946,4.579807996749878,2.0382659435272217,1.0483698844909668,0.24790525436401367,0.01699542999267578
4853,0,0,699,1000,28,13,660.8666666666668,0,0,1,0,2,8.599740028381348,4.580681085586548,2.0396130084991455,1.0490036010742188,0.24799203872680664,0.0169985294342041
4854,0,0,699,1000,24,15,777.8947368421054,0,0,0,0,0,8.6008620262146,4.581594944000244,2.039614200592041,1.0490105152130127,0.24806928634643555,0.01700115203857422
4855,0,0,699,1000,41,9,2324.5789473684213,0,0,0,0,0,8.601909160614014,4.582522869110107,2.0396153926849365,1.049025297164917,0.24806928634643555,0.017004013061523438
4856,0,0,699,1000,26,13,1906.9655172413795,0,0,0,0,0,8.603148937225342,4.5835280418396,2.039616346359253,1.049051284790039,0.248152494430542,0.017007112503051758
4857,0,0,699,1000,26,16,570.5625,0,0,0,0,0,8.604186058044434,4.584434270858765,2.0396175384521484,1.049058198928833,0.248152494430542,0.017010211944580078
4858,0,0,699,1000,33,18,1465.3333333333335,0,0,1,0,2,8.607428073883057,4.585353374481201,2.0410046577453613,1.0497581958770752,0.24824261665344238,0.0170133113861084
4859,0,0,699,1000,23,13,1247.0769230769229,0,0,0,0,0,8.608505964279175,4.586290597915649,2.0410056114196777,1.0497872829437256,0.24824261665344238,0.017017364501953125
4860,0,0,699,1000,29,12,1590.1923076923076,0,0,0,0,0,8.6095552444458,4.587212800979614,2.0410056114196777,1.0498082637786865,0.24824261665344238,0.017020463943481445
4861,0,0,699,1000,22,16,1722.0666666666666,0,0,0,0,0,8.610774040222168,4.588161945343018,2.041006565093994,1.0498292446136475,0.2483515739440918,0.017022132873535156
4862,0,0,699,1000,26,13,1430.8000000000002,0,0,0,0,0,8.611862897872925,4.589119911193848,2.0410075187683105,1.0498502254486084,0.2483515739440918,0.01702404022216797
4863,0,0,699,1000,29,13,1801.7600000000002,0,0,0,0,0,8.613018989562988,4.590063810348511,2.041008472442627,1.0498690605163574,0.24842572212219238,0.01702713966369629
4864,0,0,699,1000,17,6,544.666666666667,0,0,1,0,2,8.616097927093506,4.590970754623413,2.042409658432007,1.0504984855651855,0.24849176406860352,0.0170290470123291
4865,0,0,699,1000,20,8,2223.2631578947367,0,0,0,0,0,8.617087125778198,4.591862440109253,2.0424108505249023,1.0505104064941406,0.24849176406860352,0.017032146453857422
4866,0,0,699,1000,14,6,807.1666666666665,0,0,0,0,0,8.6181161403656,4.592740535736084,2.042412042617798,1.050513505935669,0.2485668659210205,0.017035245895385742
4867,0,0,699,1000,16,8,981.1111111111113,0,0,0,0,0,8.619318008422852,4.593782663345337,2.0424132347106934,1.05051851272583,0.24863791465759277,0.017038345336914062
