Iteration,Accuracy (approx),Average Population Generality,Macropopulation Size,Micropopulation Size,Match Set Size,Action Set Size,Average Iteration Age of Action Set Classifiers,# Classifiers Subsumed in Iteration,# Crossover Operations Performed in Iteration,# Mutation Operations Performed in Iteration,# Covering Operations Performed in Iteration,# Deletion Operations Performed in Iteration,Total Global Time,Total Matching Time,Total Deletion Time,Total Subsumption Time,Total GA Time,Total Evaluation Time
4505,0.94,0.5084545454545463,738,1000,19,9,1163.3333333333335,0,0,0,0,0,6.8768250942230225,3.8759379386901855,1.4191057682037354,0.7671849727630615,0.19889283180236816,0.024631261825561523
4506,0.94,0.5084545454545463,738,1000,31,17,1336.2857142857142,0,0,0,0,0,6.877840280532837,3.876828908920288,1.4191067218780518,0.7671849727630615,0.19889283180236816,0.02463531494140625
4507,0.94,0.5084545454545463,737,1000,22,9,1378.6363636363635,0,0,1,0,2,6.88071608543396,3.8777658939361572,1.420339584350586,0.7676990032196045,0.198991060256958,0.024639368057250977
4508,0.94,0.5084545454545463,737,1000,20,11,700.3333333333335,0,0,0,0,0,6.881714344024658,3.8786680698394775,1.4203407764434814,0.7676990032196045,0.198991060256958,0.024643421173095703
4509,0.94,0.5084545454545463,737,1000,23,13,1264.2857142857142,0,0,0,0,0,6.8828253746032715,3.8795950412750244,1.4203407764434814,0.7676990032196045,0.1990671157836914,0.024647235870361328
4510,0.94,0.5084545454545463,738,1000,27,18,1190.6451612903224,0,0,1,0,1,6.886078357696533,3.8807060718536377,1.4216039180755615,0.7683267593383789,0.19917893409729004,0.024651288986206055
4511,0.94,0.5084545454545463,738,1000,24,15,486.5,0,0,0,0,0,6.887116193771362,3.8816311359405518,1.421604871749878,0.7683267593383789,0.19917893409729004,0.02465510368347168
4512,0.94,0.5084545454545463,738,1000,18,7,1314.1428571428573,0,0,0,0,0,6.888328313827515,3.882768392562866,1.421604871749878,0.7683267593383789,0.19917893409729004,0.024659156799316406
4513,0.94,0.5084545454545463,738,1000,21,11,1081.090909090909,0,0,0,0,0,6.88945198059082,3.883718490600586,1.4216058254241943,0.7683267593383789,0.19925403594970703,0.024662017822265625
4514,0.94,0.5084545454545463,738,1000,12,6,503.0,0,0,0,0,0,6.890505313873291,3.884636402130127,1.4216070175170898,0.7683267593383789,0.19931793212890625,0.02466607093811035
4515,0.94,0.5084545454545463,738,1000,28,9,886.8888888888887,0,0,0,0,0,6.891530990600586,3.885573387145996,1.4216082096099854,0.7683267593383789,0.19931793212890625,0.024669170379638672
4516,0.94,0.5084545454545463,738,1000,18,8,1399.181818181818,0,0,0,0,0,6.892499208450317,3.886467218399048,1.4216082096099854,0.7683267593383789,0.19931793212890625,0.02467203140258789
4517,0.94,0.5075454545454554,738,1000,18,8,891.3571428571427,0,0,0,0,0,6.893496036529541,3.887387990951538,1.4216091632843018,0.7683267593383789,0.19931793212890625,0.024676084518432617
4518,0.94,0.5075454545454554,737,1000,28,20,1702.2903225806454,1,1,0,0,2,6.8966052532196045,3.888303279876709,1.4229261875152588,0.7686238288879395,0.1994321346282959,0.02500128746032715
4519,0.94,0.5075454545454554,737,1000,18,9,486.818181818182,0,0,0,0,0,6.8976099491119385,3.889223337173462,1.4229271411895752,0.7686238288879395,0.1994321346282959,0.025005102157592773
4520,0.94,0.5075454545454554,737,1000,28,14,392.4705882352937,0,1,0,0,2,6.900723218917847,3.8901422023773193,1.424253225326538,0.76926589012146,0.19954204559326172,0.0250093936920166
4521,0.94,0.5075454545454554,735,1000,24,12,1616.1999999999998,1,0,1,0,2,6.903112173080444,3.891071319580078,1.4255032539367676,0.7692849636077881,0.19962310791015625,0.025014400482177734
4522,0.96,0.5075454545454554,735,1000,27,12,1607.5714285714284,0,0,0,0,0,6.904180288314819,3.892036199569702,1.4255032539367676,0.7692849636077881,0.19962310791015625,0.025019407272338867
4523,0.96,0.5075454545454554,736,1000,27,9,1018.0769230769229,0,0,1,0,1,6.907212018966675,3.8929622173309326,1.4267334938049316,0.7699642181396484,0.19972515106201172,0.025023221969604492
4524,0.94,0.5075454545454554,736,1000,15,5,669.8000000000002,0,0,0,0,0,6.908240079879761,3.893923282623291,1.426734447479248,0.7699642181396484,0.19972515106201172,0.02502727508544922
4525,0.94,0.5075454545454554,735,1000,36,16,1193.3636363636365,0,0,1,0,2,6.9113383293151855,3.894848108291626,1.4280314445495605,0.7706179618835449,0.19980931282043457,0.025031566619873047
4526,0.94,0.5075454545454554,735,1000,27,19,1508.296296296296,0,1,0,0,2,6.914474964141846,3.895781993865967,1.4293627738952637,0.7712361812591553,0.1999225616455078,0.025035619735717773
4527,0.94,0.5075454545454554,735,1000,39,20,648.8695652173915,0,0,0,0,0,6.915630102157593,3.8967902660369873,1.4293627738952637,0.7712361812591553,0.1999225616455078,0.0250396728515625
4528,0.94,0.5075454545454554,736,1000,25,15,925.5,0,1,0,0,1,6.918644189834595,3.8977043628692627,1.4306118488311768,0.7718613147735596,0.200028657913208,0.025043964385986328
4529,0.94,0.5075454545454554,736,1000,30,5,214.83333333333303,0,0,1,0,2,6.9216063022613525,3.8986313343048096,1.4318530559539795,0.7724761962890625,0.20012664794921875,0.02504897117614746
4530,0.94,0.5075454545454554,736,1000,13,7,2580.3,0,0,1,0,1,6.924621105194092,3.8995394706726074,1.4331588745117188,0.773099422454834,0.20022368431091309,0.025053739547729492
4531,0.94,0.5075454545454554,736,1000,22,14,1043.6666666666665,0,0,0,0,0,6.925738334655762,3.9005424976348877,1.4331600666046143,0.773099422454834,0.20022368431091309,0.02505803108215332
4532,0.94,0.5075454545454554,736,1000,16,7,265.1428571428569,0,0,0,0,0,6.9268200397491455,3.901543378829956,1.4331610202789307,0.773099422454834,0.20022368431091309,0.025062084197998047
4533,0.94,0.5075454545454554,736,1000,19,10,1242.1538461538462,0,0,1,0,2,6.930016994476318,3.902524471282959,1.4344587326049805,0.773794412612915,0.20034456253051758,0.02506709098815918
4534,0.94,0.5075454545454554,734,1000,31,15,1728.90625,1,1,1,0,2,6.933004140853882,3.9035484790802,1.435856580734253,0.7740933895111084,0.2004704475402832,0.025071144104003906
4535,0.94,0.5075454545454554,734,1000,22,8,1177.125,0,0,0,0,0,6.9341161251068115,3.9044625759124756,1.435856580734253,0.7740933895111084,0.2005784511566162,0.025075197219848633
4536,0.94,0.5075454545454554,734,1000,21,11,909.1904761904761,0,1,1,0,2,6.937169313430786,3.905385732650757,1.4371387958526611,0.774733304977417,0.20068645477294922,0.02507948875427246
4537,0.94,0.5075454545454554,734,1000,16,10,1076.5833333333335,0,0,1,0,1,6.940133094787598,3.9063007831573486,1.4384138584136963,0.7753105163574219,0.20078754425048828,0.025083303451538086
4538,0.94,0.5075454545454554,735,1000,23,8,966.0,0,1,1,0,1,6.9430670738220215,3.9071877002716064,1.4396586418151855,0.7759215831756592,0.20088744163513184,0.025087356567382812
4539,0.94,0.5075454545454554,735,1000,18,7,1153.8571428571427,0,0,0,0,0,6.94416618347168,3.9081106185913086,1.439659595489502,0.7759215831756592,0.20098137855529785,0.025091171264648438
4540,0.94,0.5075454545454554,735,1000,24,13,1324.8695652173915,0,0,0,0,0,6.945198059082031,3.9090394973754883,1.439659595489502,0.7759215831756592,0.20098137855529785,0.025094985961914062
4541,0.94,0.5075454545454554,733,1000,33,16,1053.9354838709678,2,0,1,0,2,6.9475932121276855,3.9099814891815186,1.440889596939087,0.7759304046630859,0.2010631561279297,0.02509903907775879
4542,0.94,0.5075454545454554,731,1000,11,4,2364.875,1,1,1,0,2,6.95038628578186,3.911003351211548,1.4421515464782715,0.7762794494628906,0.20115923881530762,0.025103330612182617
4543,0.94,0.5075454545454554,731,1000,16,7,2094.5625,0,0,0,0,0,6.95140814781189,3.9119513034820557,1.442152500152588,0.7762794494628906,0.20115923881530762,0.025107145309448242
4544,0.94,0.5075454545454554,731,1000,16,8,369.875,0,0,0,0,0,6.952390193939209,3.912856101989746,1.442152500152588,0.7762794494628906,0.20115923881530762,0.02511119842529297
4545,0.94,0.5075454545454554,731,1000,18,9,1281.4,0,0,0,0,0,6.953467130661011,3.913748025894165,1.4421534538269043,0.7762794494628906,0.20125818252563477,0.025114059448242188
4546,0.94,0.5075454545454554,731,1000,14,8,860.4166666666665,0,0,1,0,1,6.9564690589904785,3.9146780967712402,1.4434113502502441,0.7769153118133545,0.2013542652130127,0.025117874145507812
4547,0.94,0.5075454545454554,732,1000,23,13,2280.269230769231,0,1,1,0,1,6.959663152694702,3.9156229496002197,1.4447364807128906,0.7776052951812744,0.2014753818511963,0.02512192726135254
4548,0.94,0.5075454545454554,732,1000,15,8,1595.8235294117649,0,0,0,0,0,6.960761070251465,3.916543960571289,1.444737434387207,0.7776052951812744,0.2015693187713623,0.025126218795776367
4549,0.94,0.5075454545454554,732,1000,19,11,1441.5333333333333,0,0,0,0,0,6.961757183074951,3.917447090148926,1.444737434387207,0.7776052951812744,0.2015693187713623,0.025130271911621094
4550,0.94,0.5075454545454554,732,1000,28,17,2024.34375,0,1,1,0,2,6.9648661613464355,3.918370008468628,1.4460391998291016,0.7782485485076904,0.20167946815490723,0.02513408660888672
4551,0.94,0.5075454545454554,732,1000,20,9,893.705882352941,0,0,0,0,0,6.965882062911987,3.919300079345703,1.446040153503418,0.7782485485076904,0.20167946815490723,0.02513909339904785
4552,0.94,0.5075454545454554,732,1000,21,10,1292.3000000000002,0,0,0,0,0,6.96693229675293,3.9201860427856445,1.4460411071777344,0.7782485485076904,0.2017507553100586,0.02514338493347168
4553,0.94,0.5075454545454554,732,1000,18,15,763.875,0,0,0,0,0,6.967938184738159,3.9210867881774902,1.4460422992706299,0.7782485485076904,0.2017507553100586,0.025147438049316406
4554,0.94,0.5075454545454554,732,1000,29,13,1401.7600000000002,0,0,0,0,0,6.96893835067749,3.921988010406494,1.4460432529449463,0.7782485485076904,0.2017507553100586,0.025150537490844727
4555,0.94,0.5075454545454554,732,1000,9,4,737.6666666666665,0,0,1,0,1,6.971615314483643,3.9228339195251465,1.4471642971038818,0.7788467407226562,0.20180892944335938,0.02515435218811035
4556,0.94,0.5075454545454554,732,1000,27,18,785.5714285714284,0,0,1,0,1,6.974311113357544,3.9236929416656494,1.4484403133392334,0.7791976928710938,0.20188498497009277,0.025162458419799805
4557,0.94,0.5075454545454554,732,1000,22,7,1305.375,0,0,0,0,0,6.9752421379089355,3.924549102783203,1.4484403133392334,0.7791976928710938,0.20188498497009277,0.02516627311706543
4558,0.94,0.5075454545454554,732,1000,19,7,794.8888888888887,0,0,0,0,0,6.976255178451538,3.925426959991455,1.4484403133392334,0.7791976928710938,0.20194482803344727,0.02516937255859375
4559,0.94,0.5075454545454554,732,1000,21,12,905.1666666666665,0,1,1,0,2,6.9791481494903564,3.9262888431549072,1.4496331214904785,0.7798347473144531,0.20204877853393555,0.02517247200012207
4560,0.94,0.5075454545454554,732,1000,22,14,874.5,0,0,0,0,0,6.980244398117065,3.9272727966308594,1.4496331214904785,0.7798347473144531,0.20204877853393555,0.025176525115966797
4561,0.94,0.5075454545454554,732,1000,10,4,630.8333333333335,0,0,1,0,2,6.983092308044434,3.928126811981201,1.4508302211761475,0.7804739475250244,0.2021467685699463,0.02518153190612793
4562,0.94,0.5075454545454554,732,1000,33,18,1441.7027027027025,0,0,0,0,0,6.98415994644165,3.9290707111358643,1.4508302211761475,0.7804739475250244,0.2021467685699463,0.025185585021972656
4563,0.94,0.5075454545454554,732,1000,22,5,1836.8571428571427,0,0,0,0,0,6.985114097595215,3.929959535598755,1.450831413269043,0.7804739475250244,0.2021467685699463,0.025189638137817383
4564,0.94,0.5075454545454554,732,1000,18,10,924.6363636363635,0,0,0,0,0,6.986075162887573,3.930840492248535,1.450831413269043,0.7804739475250244,0.2021467685699463,0.0251924991607666
4565,0.96,0.5075454545454554,732,1000,18,4,853.5,0,0,0,0,0,6.987012147903442,3.9317216873168945,1.4508323669433594,0.7804739475250244,0.2021467685699463,0.025195598602294922
4566,0.96,0.5075454545454554,731,1000,31,20,1107.8620689655172,0,0,1,0,2,6.990087270736694,3.9326038360595703,1.452423334121704,0.7808549404144287,0.20222973823547363,0.02519965171813965
4567,0.96,0.5075454545454554,731,1000,24,11,2160.9615384615386,0,0,0,0,0,6.991125106811523,3.9335339069366455,1.452423334121704,0.7808549404144287,0.20222973823547363,0.025205612182617188
4568,0.96,0.5075454545454554,732,1000,23,17,819.1111111111113,0,1,1,0,1,6.9945080280303955,3.93451189994812,1.4537854194641113,0.7815248966217041,0.2023918628692627,0.02521061897277832
4569,0.96,0.5075454545454554,732,1000,19,14,315.92857142857156,0,0,0,0,0,6.995503187179565,3.9354021549224854,1.4537863731384277,0.7815248966217041,0.2023918628692627,0.025214672088623047
4570,0.96,0.5075454545454554,730,1000,23,7,1587.9523809523807,1,0,1,0,2,6.9981162548065186,3.9363203048706055,1.4549853801727295,0.7817897796630859,0.20250272750854492,0.025218725204467773
4571,0.96,0.5075454545454554,730,1000,25,17,882.9000000000001,0,0,0,0,0,6.999086141586304,3.9371674060821533,1.454986333847046,0.7817897796630859,0.20250272750854492,0.0252227783203125
4572,0.96,0.5075454545454554,730,1000,18,9,656.3636363636365,0,0,0,0,0,7.000010967254639,3.9380156993865967,1.454986333847046,0.7817897796630859,0.20250272750854492,0.025226831436157227
4573,0.96,0.5075454545454554,730,1000,22,12,908.8125,0,0,0,0,0,7.0010340213775635,3.93886661529541,1.4549875259399414,0.7817897796630859,0.20257782936096191,0.025229930877685547
4574,0.96,0.5075454545454554,730,1000,19,10,933.1666666666665,0,0,0,0,0,7.00208306312561,3.9397642612457275,1.4549875259399414,0.7817897796630859,0.20264077186584473,0.025234222412109375
4575,0.96,0.5075454545454554,730,1000,21,9,936.2222222222222,0,0,0,0,0,7.003031015396118,3.9406332969665527,1.4549884796142578,0.7817897796630859,0.20264077186584473,0.0252382755279541
4576,0.96,0.5075454545454554,730,1000,17,12,398.5,0,0,0,0,0,7.004064083099365,3.9415791034698486,1.4549884796142578,0.7817897796630859,0.20264077186584473,0.02524256706237793
4577,0.96,0.5075454545454554,730,1000,18,7,816.2857142857142,0,0,0,0,0,7.005072116851807,3.942426919937134,1.4549894332885742,0.7817897796630859,0.2027289867401123,0.025246620178222656
4578,0.96,0.5075454545454554,730,1000,30,19,965.90625,0,0,0,0,0,7.006064176559448,3.9432950019836426,1.4549894332885742,0.7817897796630859,0.2027289867401123,0.02525043487548828
4579,0.96,0.5075454545454554,730,1000,21,11,603.4615384615386,0,0,0,0,0,7.007012128829956,3.944157123565674,1.4549894332885742,0.7817897796630859,0.2027289867401123,0.0252535343170166
4580,0.96,0.5075454545454554,730,1000,19,8,1553.15,0,0,0,0,0,7.007986307144165,3.945051431655884,1.4549903869628906,0.7817897796630859,0.2027289867401123,0.025257587432861328
4581,0.96,0.5075454545454554,730,1000,20,12,1610.6111111111113,0,0,0,0,0,7.009132146835327,3.9459824562072754,1.4549903869628906,0.7817897796630859,0.20284008979797363,0.025261402130126953
4582,0.96,0.5075454545454554,730,1000,23,13,781.6875,0,0,0,0,0,7.010181188583374,3.9469265937805176,1.454991340637207,0.7817897796630859,0.20284008979797363,0.02526545524597168
4583,0.96,0.5075454545454554,730,1000,26,6,437.57142857142844,0,0,0,0,0,7.011202096939087,3.947868585586548,1.4549922943115234,0.7817897796630859,0.20284008979797363,0.02527022361755371
4584,0.96,0.5075454545454554,732,1000,27,8,1768.8666666666668,0,1,0,0,0,7.013983249664307,3.9487338066101074,1.4561030864715576,0.7824008464813232,0.20293807983398438,0.025280237197875977
4585,0.96,0.5075454545454554,732,1000,30,16,954.6842105263158,0,0,0,0,0,7.0150651931762695,3.949613571166992,1.456104040145874,0.7824008464813232,0.203016996383667,0.025284528732299805
4586,0.96,0.5075454545454554,732,1000,19,5,357.0,0,0,0,0,0,7.016285181045532,3.9507126808166504,1.4561052322387695,0.7824008464813232,0.20306992530822754,0.02528858184814453
4587,0.96,0.5075454545454554,732,1000,27,12,1415.074074074074,0,0,0,0,0,7.017259120941162,3.951592445373535,1.4561052322387695,0.7824008464813232,0.20306992530822754,0.025292396545410156
4588,0.96,0.5075454545454554,732,1000,17,8,1019.5999999999999,0,0,0,0,0,7.018185377120972,3.952446460723877,1.4561052322387695,0.7824008464813232,0.20306992530822754,0.025295495986938477
4589,0.96,0.5075454545454554,732,1000,14,6,634.4444444444443,0,0,0,0,0,7.019118070602417,3.9533183574676514,1.456106185913086,0.7824008464813232,0.20306992530822754,0.0252993106842041
4590,0.96,0.5075454545454554,732,1000,15,7,702.625,0,0,0,0,0,7.020068168640137,3.95420241355896,1.4561071395874023,0.7824008464813232,0.20306992530822754,0.02530217170715332
4591,0.96,0.5075454545454554,732,1000,19,9,1186.3846153846152,0,0,0,0,0,7.021007061004639,3.9550654888153076,1.4561080932617188,0.7824008464813232,0.20306992530822754,0.025306224822998047
4592,0.96,0.5075454545454554,732,1000,31,20,1424.1666666666665,0,0,1,0,1,7.0236711502075195,3.955920457839966,1.4572620391845703,0.7828347682952881,0.2031559944152832,0.025309324264526367
4593,0.96,0.5075454545454554,732,1000,29,16,1589.8095238095239,0,0,0,0,0,7.0246381759643555,3.956773519515991,1.4572629928588867,0.7828347682952881,0.2031559944152832,0.025313377380371094
4594,0.98,0.5075454545454554,732,1000,26,13,1218.25,0,0,0,0,0,7.025879144668579,3.9579145908355713,1.4572629928588867,0.7828347682952881,0.2031559944152832,0.02531719207763672
4595,0.98,0.5075454545454554,731,1000,18,12,1006.1666666666665,0,0,1,0,2,7.028630018234253,3.9587717056274414,1.4585137367248535,0.7833120822906494,0.20322513580322266,0.025321245193481445
4596,0.98,0.5075454545454554,731,1000,21,10,1049.1999999999998,0,0,0,0,0,7.029584169387817,3.9596385955810547,1.458514928817749,0.7833120822906494,0.20322513580322266,0.02532649040222168
4597,0.98,0.5075454545454554,731,1000,25,20,1312.3809523809523,0,0,1,0,1,7.032146215438843,3.9604697227478027,1.4596948623657227,0.7836401462554932,0.20331430435180664,0.02532958984375
4598,0.98,0.5075454545454554,731,1000,21,6,1801.8000000000002,0,0,0,0,0,7.033100128173828,3.961352586746216,1.4596948623657227,0.7836401462554932,0.20331430435180664,0.025333404541015625
4599,0.98,0.5075454545454554,731,1000,24,13,480.125,0,0,0,0,0,7.034397125244141,3.9624595642089844,1.4596948623657227,0.7836401462554932,0.20339441299438477,0.02533745765686035
4600,0.98,0.5075454545454554,731,1000,26,13,546.4285714285716,0,0,0,0,0,7.035540342330933,3.96339750289917,1.45969557762146,0.7836401462554932,0.2034914493560791,0.025341272354125977
4601,0.98,0.5075454545454554,731,1000,20,11,1039.5384615384614,0,0,0,0,0,7.036496162414551,3.9642653465270996,1.4596967697143555,0.7836401462554932,0.2034914493560791,0.0253450870513916
4602,0.98,0.5075454545454554,731,1000,23,8,1821.3846153846152,0,1,1,0,2,7.039527177810669,3.965162515640259,1.4609899520874023,0.7842991352081299,0.20359039306640625,0.025348186492919922
4603,0.98,0.5075454545454554,731,1000,20,9,792.1666666666665,0,0,0,0,0,7.040493011474609,3.966045379638672,1.4609899520874023,0.7842991352081299,0.20359039306640625,0.02535223960876465
4604,0.98,0.5075454545454554,733,1000,21,13,861.25,0,1,0,0,0,7.043444395065308,3.9669196605682373,1.4622268676757812,0.7849311828613281,0.20369434356689453,0.025356531143188477
4605,0.98,0.5075454545454554,733,1000,15,5,639.5,0,0,0,0,0,7.044609069824219,3.9680047035217285,1.4622280597686768,0.7849311828613281,0.20369434356689453,0.025360584259033203
4606,0.98,0.5075454545454554,733,1000,15,12,786.2777777777778,0,0,0,0,0,7.045664072036743,3.9689536094665527,1.462228775024414,0.7849311828613281,0.20369434356689453,0.025365829467773438
4607,0.98,0.5075454545454554,733,1000,20,9,375.0,0,0,0,0,0,7.047093152999878,3.970188856124878,1.4622297286987305,0.7849311828613281,0.20369434356689453,0.025371074676513672
4608,0.98,0.5075454545454554,733,1000,26,18,804.590909090909,0,0,0,0,0,7.048778057098389,3.9716858863830566,1.462230920791626,0.7849311828613281,0.20369434356689453,0.02537822723388672
4609,0.98,0.5075454545454554,733,1000,16,3,302.66666666666697,0,0,0,0,0,7.050190210342407,3.973022699356079,1.4622318744659424,0.7849311828613281,0.20369434356689453,0.025386333465576172
4610,0.98,0.5075454545454554,733,1000,22,11,1047.6666666666665,0,0,0,0,0,7.051654100418091,3.974282741546631,1.4622328281402588,0.7849311828613281,0.20378828048706055,0.0253903865814209
4611,0.98,0.5075454545454554,732,1000,26,20,1059.6399999999999,0,0,1,0,2,7.05595326423645,3.975567579269409,1.46397066116333,0.7856040000915527,0.2039952278137207,0.02539515495300293
4612,0.98,0.5075454545454554,731,1000,32,15,2386.1315789473683,1,0,1,0,2,7.0594751834869385,3.976731538772583,1.4656283855438232,0.785980224609375,0.20412921905517578,0.025403261184692383
4613,0.98,0.5075454545454554,731,1000,30,19,1466.4333333333334,0,0,1,0,1,7.062743186950684,3.977799654006958,1.46693754196167,0.786555290222168,0.20426011085510254,0.02541041374206543
4614,0.98,0.5075454545454554,731,1000,20,9,1069.6666666666665,0,0,0,0,0,7.063874006271362,3.978829860687256,1.4669384956359863,0.786555290222168,0.20426011085510254,0.02541661262512207
4615,0.98,0.5075454545454554,731,1000,17,12,854.2666666666669,0,0,1,0,1,7.06684422492981,3.979783058166504,1.4681916236877441,0.7871172428131104,0.20435094833374023,0.025421619415283203
4616,0.98,0.5075454545454554,733,1000,28,13,925.0666666666666,0,1,1,0,0,7.0700531005859375,3.9807891845703125,1.4695446491241455,0.7877261638641357,0.2044658660888672,0.025426626205444336
4617,0.98,0.5075454545454554,733,1000,21,9,1234.4444444444443,0,1,1,0,2,7.0745179653167725,3.981762170791626,1.4718847274780273,0.7885630130767822,0.20467686653137207,0.025431394577026367
4618,0.98,0.5075454545454554,733,1000,32,10,1583.5454545454545,0,0,0,0,0,7.076142072677612,3.983086109161377,1.4718854427337646,0.7885630130767822,0.20480895042419434,0.02543950080871582
4619,0.98,0.5075454545454554,733,1000,26,12,1938.0588235294117,0,0,0,0,0,7.077339172363281,3.9841511249542236,1.4718866348266602,0.7885630130767822,0.20480895042419434,0.025446414947509766
4620,0.98,0.5075454545454554,733,1000,21,7,886.5999999999999,0,1,1,0,2,7.081023216247559,3.9852182865142822,1.4734477996826172,0.7893919944763184,0.20493483543395996,0.0254514217376709
4621,0.98,0.5075454545454554,733,1000,19,9,1160.7777777777778,0,0,0,0,0,7.082251071929932,3.9862494468688965,1.4734487533569336,0.7893919944763184,0.20501971244812012,0.02545642852783203
4622,0.98,0.5075454545454554,733,1000,19,9,280.60000000000036,0,0,0,0,0,7.083410263061523,3.9873125553131104,1.47344970703125,0.7893919944763184,0.20501971244812012,0.025461673736572266
4623,0.98,0.5075454545454554,733,1000,20,11,729.1666666666665,0,0,0,0,0,7.084618091583252,3.9883294105529785,1.4734504222869873,0.7893919944763184,0.20510268211364746,0.02546548843383789
4624,0.98,0.5075454545454554,733,1000,33,17,1492.12,0,0,0,0,0,7.085867166519165,3.9893341064453125,1.4734504222869873,0.7893919944763184,0.20519757270812988,0.025469541549682617
4625,0.98,0.5075454545454554,733,1000,30,14,1639.5769230769229,0,0,0,0,0,7.086980104446411,3.9903223514556885,1.4734516143798828,0.7893919944763184,0.20519757270812988,0.025473594665527344
4626,0.98,0.5075454545454554,732,1000,28,11,975.6521739130435,2,0,1,0,1,7.089612007141113,3.9913713932037354,1.4748213291168213,0.789405107498169,0.2052774429321289,0.025477886199951172
4627,0.98,0.5075454545454554,732,1000,28,12,1345.52,0,0,0,0,0,7.090782165527344,3.9924256801605225,1.4748222827911377,0.789405107498169,0.2052774429321289,0.025483131408691406
4628,0.98,0.5075454545454554,732,1000,26,10,1258.6153846153848,0,0,1,0,1,7.093973159790039,3.9933996200561523,1.4761452674865723,0.7901110649108887,0.20535826683044434,0.02548694610595703
4629,0.98,0.5075454545454554,732,1000,27,14,481.7857142857147,0,0,0,0,0,7.09507417678833,3.994377613067627,1.4761464595794678,0.7901110649108887,0.20535826683044434,0.025490999221801758
4630,0.98,0.5075454545454554,732,1000,31,8,365.2222222222226,0,0,0,0,0,7.09614634513855,3.995354652404785,1.4761474132537842,0.7901110649108887,0.20535826683044434,0.02549600601196289
4631,0.98,0.5075454545454554,732,1000,20,9,1124.9411764705883,0,0,0,0,0,7.097209215164185,3.996328830718994,1.4761483669281006,0.7901110649108887,0.20535826683044434,0.025499820709228516
4632,0.98,0.5075454545454554,733,1000,26,8,961.8888888888887,0,0,1,0,1,7.100340366363525,3.9972798824310303,1.4774742126464844,0.7907891273498535,0.20543956756591797,0.025503873825073242
4633,0.98,0.5075454545454554,733,1000,20,6,978.1666666666665,0,0,0,0,0,7.101396322250366,3.998257637023926,1.4774742126464844,0.7907891273498535,0.20543956756591797,0.02550792694091797
4634,1.0,0.5075454545454554,733,1000,24,13,883.4285714285716,0,0,0,0,0,7.102509021759033,3.9992635250091553,1.4774742126464844,0.7907891273498535,0.20543956756591797,0.025511980056762695
4635,1.0,0.5075454545454554,733,1000,21,14,1479.7931034482758,0,0,0,0,0,7.103617191314697,4.000259637832642,1.4774751663208008,0.7907891273498535,0.20543956756591797,0.025516033172607422
4636,1.0,0.5075454545454554,733,1000,21,9,495.7777777777774,0,0,0,0,0,7.104698181152344,4.00124979019165,1.4774761199951172,0.7907891273498535,0.20543956756591797,0.02552008628845215
4637,1.0,0.5075454545454554,732,1000,22,13,2503.310344827586,1,0,1,0,1,7.107270240783691,4.002245664596558,1.478816032409668,0.7908151149749756,0.20553064346313477,0.02552318572998047
4638,1.0,0.5075454545454554,732,1000,33,12,1475.769230769231,0,0,0,0,0,7.108342170715332,4.003201484680176,1.4788167476654053,0.7908151149749756,0.20553064346313477,0.0255281925201416
4639,1.0,0.5075454545454554,732,1000,19,12,1768.9,0,0,0,0,0,7.109513282775879,4.004161596298218,1.4788177013397217,0.7908151149749756,0.20563554763793945,0.025532245635986328
4640,1.0,0.5075454545454554,732,1000,33,15,1135.5882352941176,0,0,1,0,2,7.112644195556641,4.005153656005859,1.4801645278930664,0.7913930416107178,0.20571136474609375,0.025539398193359375
4641,1.0,0.5075454545454554,731,1000,11,6,163.0,0,0,1,0,2,7.115787982940674,4.00613260269165,1.481522560119629,0.792043924331665,0.20578241348266602,0.025544404983520508
4642,1.0,0.5075454545454554,731,1000,32,13,1270.5172413793102,0,0,0,0,0,7.116901159286499,4.007128715515137,1.4815235137939453,0.792043924331665,0.20578241348266602,0.025548458099365234
4643,1.0,0.5075454545454554,731,1000,22,12,965.2857142857142,0,0,0,0,0,7.117998123168945,4.008120536804199,1.4815244674682617,0.792043924331665,0.20578241348266602,0.025552749633789062
4644,1.0,0.5075454545454554,731,1000,11,4,1906.2727272727275,0,0,0,0,0,7.11903715133667,4.009101390838623,1.4815254211425781,0.792043924331665,0.20578241348266602,0.025557994842529297
4645,1.0,0.5075454545454554,731,1000,18,13,699.5625,0,0,0,0,0,7.120116233825684,4.010080337524414,1.4815254211425781,0.792043924331665,0.20578241348266602,0.025561809539794922
4646,1.0,0.5075454545454554,731,1000,18,4,2192.6666666666665,0,0,0,0,0,7.121248006820679,4.011072397232056,1.4815254211425781,0.792043924331665,0.20585417747497559,0.02556610107421875
4647,1.0,0.5075454545454554,730,1000,15,8,1441.8666666666668,0,0,1,0,2,7.124329328536987,4.01202917098999,1.4829204082489014,0.7926137447357178,0.20592927932739258,0.025570154190063477
4648,1.0,0.5075454545454554,730,1000,23,13,1570.037037037037,0,0,1,0,1,7.127216100692749,4.012998104095459,1.4842514991760254,0.7929978370666504,0.20601224899291992,0.0255739688873291
4649,1.0,0.5075454545454554,730,1000,14,8,2560.84,0,0,0,0,0,7.12828516960144,4.013983249664307,1.4842524528503418,0.7929978370666504,0.20601224899291992,0.025578975677490234
